Light_01.1	Heavy_01.1	Light_02.2	Heavy_02.2	Light_03.2	Heavy_03.2	Light_04.3	Heavy_04.3	Light_05.3	Heavy_05.3	Light_06.3	Light_07.3	Heavy_06.3
let-805	8.28425133942471e-06	8.28425133942471e-06	1.22885703735785e-05	4.96959320158096e-05	1.60783216270688e-05	1.56748169615881e-05	3.93465372729859e-07	3.93465372729859e-07	3.93465372729859e-07	3.93465372729859e-07	0.000268437215270282	3.93465372729859e-07	3.93465372729859e-07
lev-11	1.71588925628312e-05	1.71588925628312e-05	2.23961674465212e-05	2.23961674465212e-05	0.000360502885164195	4.96647442304367e-05	3.48252894565064e-07	3.48252894565064e-07	3.48252894565064e-07	3.48252894565064e-07	0.000647983916239819	3.48252894565064e-07	3.48252894565064e-07
lin-23	9.97291062152181e-07	3.99789527282361e-05	9.4029400409094e-08	3.17019406172915e-05	9.4029400409094e-08	3.17118747242608e-05	0.000116707886715139	1.70377349947927e-06	1.70377349947927e-06	1.70377349947927e-06	1.70377349947927e-06	1.70377349947927e-06	1.70377349947927e-06
lin-24	0.000491720075046189	7.88960620460439e-05	8.70705613158189e-05	8.70705613158189e-05	8.70705613158189e-05	0.00116422441914814	0.000152574495513519	0.00119627767898316	0.000152574495513519	0.000152574495513519	0.000152574495513519	0.000152574495513519	0.000152574495513519
lin-33	5.39266092711039e-06	5.39266092711039e-06	4.921305485629e-05	2.15706437084416e-05	0.000133690969941801	2.15706437084416e-05	5.3926609271104e-06	5.3926609271104e-06	5.3926609271104e-06	5.3926609271104e-06	5.3926609271104e-06	5.3926609271104e-06	5.3926609271104e-06
lin-53	3.75818810086963e-07	3.75818810086963e-07	3.75818810086963e-05	1.50327524034785e-06	1.50327524034785e-06	1.50327524034785e-06	3.75818810086963e-07	3.75818810086963e-07	3.75818810086963e-07	3.75818810086963e-07	3.75818810086963e-07	3.75818810086963e-07	3.75818810086963e-07
lis-1	3.87911989619464e-07	3.87911989619464e-07	3.87911989619464e-05	1.55164795847786e-06	1.55164795847786e-06	1.55164795847786e-06	3.87911989619464e-07	3.87911989619464e-07	3.87911989619464e-07	3.87911989619464e-07	3.87911989619464e-07	3.87911989619464e-07	3.87911989619464e-07
lmn-1	3.61281735640417e-05	2.89408837666269e-06	4.74792030564993e-05	3.3193874398844e-07	3.3193874398844e-07	3.3193874398844e-07	1.26576177051003e-06	1.26576177051003e-06	1.26576177051003e-06	6.94352040778435e-05	1.26576177051003e-06	1.26576177051003e-06	1.26576177051003e-06
lmp-1	0.000417899240034374	0.000953429628653516	0.00103924753757501	0.000446692689906135	0.000791322483353975	0.000446796307348253	0.000677945460322926	0.000272002584193369	0.00068454597172347	0.000418977547717723	0.00128020064598115	0.000483165583780268	0.00106911098655063
lov-1	2.55797607322174e-06	2.26085807242659e-05	3.28088565390893e-06	2.85311997784101e-05	4.63235835886085e-07	2.37659640051944e-05	8.79488790102777e-08	2.38877502233916e-05	8.79488790102777e-08	3.00234853322945e-05	3.24743321929399e-05	8.79488790102777e-08	2.7926626308652e-05
lpd-7	1.63925689063246e-06	1.63925689063246e-06	6.55702756252982e-06	1.44609887165041e-05	6.55702756252982e-06	4.14725279114488e-05	1.63925689063246e-06	1.63925689063246e-06	1.63925689063246e-06	1.63925689063246e-06	1.63925689063246e-06	1.63925689063246e-06	1.63925689063246e-06
lpd-9	7.11147689903089e-06	7.11147689903089e-06	2.84459075961236e-05	0.000113758275428251	2.84459075961236e-05	0.000113808988166036	7.11147689903089e-06	7.11147689903089e-06	7.11147689903089e-06	7.11147689903089e-06	7.11147689903089e-06	7.11147689903089e-06	7.11147689903089e-06
lrp-1	6.31701700070404e-06	6.31701700070404e-06	1.29133764524304e-06	3.38556166036294e-05	1.95527912939692e-06	2.89077986258268e-06	6.31701700070404e-06	6.31701700070404e-06	6.31701700070404e-06	6.31701700070404e-06	6.31701700070404e-06	6.31701700070404e-06	6.31701700070404e-06
lars-1	1.59071256998284e-05	1.59071256998284e-05	1.79712760780352e-05	0.000123495400623281	1.79712760780352e-05	0.000177399895131076	6.29409612711361e-08	0.000152026370012356	6.29409612711361e-08	0.000205472656708373	6.29409612711361e-08	6.29409612711361e-08	6.29409612711361e-08
lsm-1	1.2111713545665e-06	1.2111713545665e-06	4.84468541826601e-06	4.84468541826601e-06	0.00012111713545665	4.84468541826601e-06	1.2111713545665e-06	1.2111713545665e-06	1.2111713545665e-06	1.2111713545665e-06	1.2111713545665e-06	1.2111713545665e-06	1.2111713545665e-06
lsm-4	1.27264067448724e-05	1.27264067448724e-05	0.000108118216022542	9.90503319231024e-06	0.000103349537369941	9.90503319231024e-06	1.76553499990218e-07	1.76553499990218e-07	1.76553499990218e-07	1.76553499990218e-07	0.000755862792705594	1.76553499990218e-07	1.76553499990218e-07
lsm-6	2.03527849099044e-06	2.03527849099044e-06	0.000203527849099044	8.14111396396174e-06	8.14111396396174e-06	8.14111396396174e-06	2.03527849099044e-06	2.03527849099044e-06	2.03527849099044e-06	2.03527849099044e-06	2.03527849099044e-06	2.03527849099044e-06	2.03527849099044e-06
ccar-1	2.93357227663876e-07	2.93357227663876e-07	1.1734289106555e-06	2.93357227663876e-05	1.1734289106555e-06	1.1734289106555e-06	2.93357227663876e-07	2.93357227663876e-07	2.93357227663876e-07	2.93357227663876e-07	2.93357227663876e-07	2.93357227663876e-07	2.93357227663876e-07
lst-4	0.000332167920216384	6.34427409397947e-06	2.51017253391947e-05	2.51017253391947e-05	0.000347493660666182	0.000164532216529978	3.72285671532283e-05	0.00025654716785809	3.72285671532283e-05	0.000232296594458226	3.72285671532283e-05	0.000286978831914396	3.72285671532283e-05
lys-1	0.000926768047866738	0.0018398296844433	0.00152558605285975	0.00119328344801523	0.00148391289789203	0.0011935591916971	0.00211807220977352	0.000342488346630478	0.00183543781435335	0.000458236767852956	0.00381014009578571	0.00126867674760288	0.000933552926470747
lys-2	0.000238926382227176	0.000425995586654194	0.000251948840322812	0.000397024471903117	0.000560886302796457	0.00016160513349431	0.000299855724163768	0.000361881874453423	0.000538979424136817	0.000183290551813808	0.000869238625781212	0.000419837635599269	1.07087426594233e-05
lys-4	0.00122957539336908	0.00221353069759547	0.00164228452149567	0.00210305934856926	0.00132657382515242	0.00171566247198038	0.00185503029644442	0.00122088355404628	0.00243391369160027	0.00136499182706733	0.00261229228379986	0.00164593792397683	0.000987511992900981
lys-6	3.39553277024114e-05	0.000135821310809645	8.48883192560284e-06	8.48883192560284e-06	8.48883192560284e-06	8.48883192560284e-06	8.48883192560285e-06	8.48883192560285e-06	8.48883192560285e-06	8.48883192560285e-06	8.48883192560285e-06	8.48883192560285e-06	8.48883192560285e-06
lys-7	0.0234296339757497	0.0048546304295385	0.0184274405598689	0.0081071447137543	0.0187643926612305	0.00684170698713018	0.0212013816031423	0.00427981167411728	0.0218173720091913	0.00420114110639528	0.021347872079699	0.0174673347971741	0.00604902146873577
lys-8	0.00941459577160846	0.00131690323040838	0.00601888680768311	0.00303223461542271	0.00687958956562697	0.00260564269155569	0.00904878895377167	0.001253981397974	0.00766046926867506	0.000969974817990173	0.00705104668968113	0.00584046864428794	0.00325062888692074
lys-10	0	0	0	0	0	0	0	0	0	0	0	0	0
map-2	1.91278143995796e-06	1.91278143995796e-06	1.74559126199661e-05	7.65112575983184e-06	4.7420301304143e-05	7.65112575983184e-06	1.91278143995796e-06	1.91278143995796e-06	1.91278143995796e-06	1.91278143995796e-06	1.91278143995796e-06	1.91278143995796e-06	1.91278143995796e-06
mbf-1	1.00459258850169e-06	1.00459258850169e-06	0.000100459258850169	4.01837035400676e-06	4.01837035400676e-06	4.01837035400676e-06	1.00459258850169e-06	1.00459258850169e-06	1.00459258850169e-06	1.00459258850169e-06	1.00459258850169e-06	1.00459258850169e-06	1.00459258850169e-06
mca-1	1.02732915867792e-06	1.02732915867792e-06	4.10931663471167e-06	3.23008778935053e-05	4.10931663471167e-06	5.88156427584514e-06	1.02732915867792e-06	1.02732915867792e-06	1.02732915867792e-06	1.02732915867792e-06	1.02732915867792e-06	1.02732915867792e-06	1.02732915867792e-06
mca-3	0.000137777985086818	7.58555296076847e-05	5.22148517577777e-05	0.000226404602655408	7.98181683425761e-05	9.38564976608191e-05	0.000135480223741232	0.000253756461526959	1.86597674938253e-05	0.000415025382154817	1.86597674938253e-05	0.000113748443952166	1.86597674938253e-05
mcm-2	1.52401361939239e-05	1.52401361939239e-05	1.61018222415202e-05	8.286010125231e-05	1.61018222415202e-05	0.000211356630761516	1.18474282280002e-08	1.18474282280002e-08	1.18474282280002e-08	0.000711499958905007	1.18474282280002e-08	1.18474282280002e-08	1.18474282280002e-08
mcm-3	5.41149566965265e-06	5.41149566965265e-06	5.81580916941489e-06	5.22428656663901e-06	5.38864526836859e-06	5.2277821922894e-06	2.85111410650289e-07	4.98777884248564e-05	2.85111410650289e-07	4.29237648167754e-05	2.85111410650289e-07	2.85111410650289e-07	2.85111410650289e-07
mcm-4	5.98199012191219e-05	5.98199012191219e-05	6.67389025360278e-06	0.000463252767827468	0.000212599661247401	6.67389025360278e-06	2.65322371627242e-05	0.00104368514286506	2.65322371627242e-05	0.00226470707375508	2.65322371627242e-05	2.65322371627242e-05	2.65322371627242e-05
mcm-5	2.40044857308429e-06	2.40044857308429e-06	4.77463384968497e-08	4.77463384968497e-08	4.77463384968497e-08	3.07118172964241e-05	3.12528465486414e-06	2.48472964846398e-05	3.12528465486414e-06	0.000216086995807809	3.12528465486414e-06	3.12528465486414e-06	3.12528465486414e-06
mcm-6	2.5255680665259e-06	2.5255680665259e-06	1.80706321263008e-05	1.05548313890012e-06	1.73105253608995e-05	1.05548313890012e-06	3.15660257706184e-07	3.56968126973707e-05	3.15660257706184e-07	6.33445144890193e-05	3.15660257706184e-07	3.15660257706184e-07	3.15660257706184e-07
mcm-7	6.85830699209842e-05	2.22281968905845e-06	4.48449107684476e-09	5.7885864848906e-05	4.48449107684476e-09	0.000145696017570199	5.26820384821236e-05	0.000152443496052861	2.0276222824979e-06	0.000163011501969901	2.0276222824979e-06	3.72418338278028e-05	2.0276222824979e-06
mdh-2	0.00219563111756876	1.2599669649741e-05	0.00080320106998426	0.000449984604354664	0.000620855608361202	0.000693991036941551	0.00136316816528336	0.000126956696143219	0.00164207162320812	9.39165962409069e-05	0.00194765633741891	0.00182941032786393	7.88712452460654e-05
mec-2	1.37105442522401e-06	1.37105442522401e-06	1.371054425224e-06	1.371054425224e-06	1.371054425224e-06	1.371054425224e-06	5.48421770089602e-06	5.48421770089602e-06	5.48421770089602e-06	5.48421770089602e-06	0.000494950647505865	5.48421770089602e-06	5.48421770089602e-06
mec-7	8.51894174081385e-05	9.77055221728208e-06	9.31477446046211e-06	9.31477446046211e-06	9.31477446046211e-06	9.31477446046211e-06	5.4430032402429e-09	5.4430032402429e-09	5.4430032402429e-09	5.4430032402429e-09	0.000437705837028944	5.4430032402429e-09	5.4430032402429e-09
mec-12	9.35710513143027e-05	8.09487687703444e-07	2.79467038343032e-05	2.79467038343032e-05	2.79467038343032e-05	2.79467038343032e-05	5.46700222057138e-06	5.46700222057138e-06	5.46700222057138e-06	5.46700222057138e-06	0.000527909285865342	5.46700222057138e-06	5.46700222057138e-06
mek-1	4.51632402899895e-07	4.51632402899895e-07	4.51632402899895e-05	1.80652961159958e-06	1.80652961159958e-06	1.80652961159958e-06	4.51632402899895e-07	4.51632402899895e-07	4.51632402899895e-07	4.51632402899895e-07	4.51632402899895e-07	4.51632402899895e-07	4.51632402899895e-07
mel-32	0.000846839917386071	0.000438997527381958	0.0011187779390987	0.00038467404770147	0.000912439562458428	0.000283508211004991	0.00161630147673988	3.19050397658806e-05	0.00181372404531567	9.98501088787955e-05	0.00230640393163505	0.00139796686156361	7.50257643660338e-05
mev-1	3.61417113245698e-06	3.61417113245698e-06	2.30390996868761e-06	2.30390996868761e-06	2.30390996868761e-06	0.000147816483952977	1.46868091521527e-07	1.46868091521527e-07	1.46868091521527e-07	0.000243581065507384	1.46868091521527e-07	1.46868091521527e-07	1.46868091521527e-07
mif-1	2.67891356933784e-06	2.67891356933784e-06	0.000267891356933784	1.07156542773514e-05	1.07156542773514e-05	1.07156542773514e-05	2.67891356933784e-06	2.67891356933784e-06	2.67891356933784e-06	2.67891356933784e-06	2.67891356933784e-06	2.67891356933784e-06	2.67891356933784e-06
mig-2	5.83138353536358e-05	5.34515376098948e-05	5.58562324739697e-05	5.58562324739697e-05	5.58562324739697e-05	5.58562324739697e-05	5.58562324739697e-05	5.58562324739697e-05	5.58562324739697e-05	5.58562324739697e-05	5.58562324739697e-05	5.58562324739697e-05	5.58562324739697e-05
mig-6	1.47700013246699e-05	1.47700013246699e-05	0.000116260908454515	1.33187296113898e-05	0.00014135392152403	1.33187296113898e-05	4.8063760432349e-05	3.75167731648933e-08	0.000148863765963523	3.75167731648933e-08	3.75167731648933e-08	7.29866812266178e-05	3.75167731648933e-08
mig-14	7.58520247469516e-07	7.58520247469516e-07	7.58520247469514e-07	7.58520247469514e-07	7.58520247469514e-07	7.58520247469514e-07	3.03408098987806e-06	3.84129026114511e-05	3.03408098987806e-06	7.40977879555694e-05	3.03408098987806e-06	3.03408098987806e-06	3.03408098987806e-06
mig-22	7.6639277833722e-07	7.6639277833722e-07	1.25819545333192e-05	3.06557111334888e-06	1.19467277290863e-05	3.06557111334888e-06	7.66392778337221e-07	7.66392778337221e-07	7.66392778337221e-07	7.66392778337221e-07	7.66392778337221e-07	7.66392778337221e-07	7.66392778337221e-07
mlc-3	5.22388146020878e-06	5.22388146020878e-06	0.000522388146020879	2.08955258408351e-05	2.08955258408351e-05	2.08955258408351e-05	5.22388146020879e-06	5.22388146020879e-06	5.22388146020879e-06	5.22388146020879e-06	5.22388146020879e-06	5.22388146020879e-06	5.22388146020879e-06
mlc-4	1.68440212348851e-05	1.68440212348851e-05	0.000225104639682393	2.33888768322801e-05	0.000122888517430658	2.33888768322801e-05	5.35908860272541e-07	5.35908860272541e-07	5.35908860272541e-07	5.35908860272541e-07	0.000592273996520035	5.35908860272541e-07	5.35908860272541e-07
mlp-1	6.33077178377404e-06	6.33077178377404e-06	2.53230871350962e-05	0.000100245338318299	0.00010234479813125	2.53230871350962e-05	6.33077178377404e-06	6.33077178377404e-06	6.33077178377404e-06	6.33077178377404e-06	6.33077178377404e-06	6.33077178377404e-06	6.33077178377404e-06
mog-2	7.70259819551034e-05	7.60820052893201e-06	6.28892809818589e-08	6.28892809818589e-08	6.28892809818589e-08	0.000163549010228034	9.05452648837853e-06	9.05452648837853e-06	9.05452648837853e-06	9.05452648837853e-06	9.05452648837853e-06	9.05452648837853e-06	9.05452648837853e-06
mpk-1	3.40982926398227e-07	3.40982926398227e-07	1.36393170559291e-06	1.36393170559291e-06	3.40982926398227e-05	1.36393170559291e-06	3.40982926398227e-07	3.40982926398227e-07	3.40982926398227e-07	3.40982926398227e-07	3.40982926398227e-07	3.40982926398227e-07	3.40982926398227e-07
mrp-2	8.99860362080998e-07	8.99860362080998e-07	3.80100270091031e-06	3.59944144832399e-06	3.54854566981956e-06	3.45321856426333e-06	8.99860362080999e-07	8.99860362080999e-07	8.99860362080999e-07	8.99860362080999e-07	8.99860362080999e-07	8.99860362080999e-07	8.99860362080999e-07
mrp-4	1.7789997462661e-08	2.20216884537087e-05	2.4526406776508e-07	3.49105486504317e-05	2.4526406776508e-07	2.24124658850253e-05	1.30944305660589e-07	2.55269576352072e-05	1.30944305660589e-07	0.00010059367527687	1.30944305660589e-07	1.30944305660589e-07	1.30944305660589e-07
mrp-5	7.84999694202092e-07	7.84999694202092e-07	3.13999877680837e-06	2.4516048485144e-05	4.56526610048743e-06	3.13999877680837e-06	7.84999694202093e-07	7.84999694202093e-07	7.84999694202093e-07	7.84999694202093e-07	7.84999694202093e-07	7.84999694202093e-07	7.84999694202093e-07
mrp-7	1.13660264573899e-05	6.29519584426183e-05	9.06916705077033e-07	7.16090368613766e-05	2.24041244697153e-05	7.16279221848584e-05	1.40282345334119e-07	0.000238363286197258	1.40282345334119e-07	0.000223146796571275	1.40282345334119e-07	1.40282345334119e-07	5.92013962655788e-05
mars-1	0.000245646323082135	2.47291888596912e-05	1.22832891363513e-07	0.000523803098920534	2.50467243769542e-07	0.000370797543703086	1.71301266527834e-05	0.000525829887734814	1.71301266527834e-05	0.000819996295300237	1.71301266527834e-05	1.71301266527834e-05	1.71301266527834e-05
mrt-2	0	0	0	0	0	0	0	0	0	0	0	0	0
msp-33	7.38368236055557e-07	7.38368236055557e-07	7.38368236055555e-07	7.38368236055555e-07	7.38368236055555e-07	7.38368236055555e-07	2.95347294422222e-06	2.95347294422222e-06	2.95347294422222e-06	2.95347294422222e-06	2.95347294422222e-06	0.000266550933216055	2.95347294422222e-06
msp-58	2.04604476919889e-05	2.04604476919889e-05	0.000341316679298394	3.29015556322797e-05	0.000122999371848029	3.29015556322797e-05	1.47055670734256e-06	1.47055670734256e-06	1.47055670734256e-06	1.47055670734256e-06	1.47055670734256e-06	0.000594738826587957	1.47055670734256e-06
msp-78	7.04867491260098e-06	7.04867491260098e-06	6.43257252452294e-05	2.8194699650404e-05	0.000174745677246763	2.8194699650404e-05	7.04867491260099e-06	7.04867491260099e-06	7.04867491260099e-06	7.04867491260099e-06	7.04867491260099e-06	7.04867491260099e-06	7.04867491260099e-06
mua-6	1.54991693353834e-06	1.54991693353834e-06	3.99921270387044e-05	6.19966773415336e-06	1.32184593003144e-05	6.19966773415336e-06	1.54991693353834e-06	1.54991693353834e-06	1.54991693353834e-06	1.54991693353834e-06	1.54991693353834e-06	1.54991693353834e-06	1.54991693353834e-06
mup-4	1.44475899287373e-06	1.44475899287373e-06	1.25146307635981e-05	1.19682175674929e-06	1.19599059093284e-05	1.19682175674929e-06	2.50609709386307e-05	1.55844498112439e-05	1.1661362318175e-08	1.1661362318175e-08	1.1661362318175e-08	1.1661362318175e-08	1.1661362318175e-08
myo-2	6.32953049597458e-07	6.32953049597458e-07	1.03912598302914e-05	2.53181219838983e-06	9.86663491955355e-06	2.53181219838983e-06	6.32953049597458e-07	6.32953049597458e-07	6.32953049597458e-07	6.32953049597458e-07	6.32953049597458e-07	6.32953049597458e-07	6.32953049597458e-07
